Fecha,Pais,Presidente,Orden,Discurso,Oracion,TextoProcesado,PalabrasEliminadas,Clasificacion,Valoracion,Clasificacion2,Valoracion2,PalabrasFrecuentes,PalabrasFrecuentes2
2019,Bolivia,Evo Morales,23,Bolivia_2019_Evo_Morales.pdf,"La reducción de la pobreza, saben  ustedes muy bien que el 2005, 38.2 por ciento de extrema pobreza, el año pasado llegado al 15 por ciento de extrema pobreza.",reducción pobreza saben ustedes bien 2005 ciento extrema pobreza año pasado llegado 15 ciento extrema pobreza,"{la, de, la, muy, que, el, por, de, el, al, por, de}",Neutral,0.0,Neutral,0.0,"['el', 'de', 'pobreza']","['ciento', 'extremo', 'pobreza']"
2019,Bolivia,Evo Morales,24,Bolivia_2019_Evo_Morales.pdf,"Aumenta la esperanza de vida en años, las mejoras sociales, avances en la prestación de servicios básicos han permitido que vivamo s más y mejor que antes, la esperanza de vida aumentó en 9 años, ahora las mujeres viven 77 años y los hombres 70 años.",aumenta esperanza vida años mejoras sociales avances prestación servicios básicos permitido vivamo s mejor esperanza vida aumentó 9 años ahora mujeres viven 77 años hombres 70 años,"{la, de, en, las, en, la, de, han, que, más, y, que, antes, la, de, en, las, y, los}",Neutral,0.0,Neutral,0.0,"['el', 'año', ',']","['año', 'aumentar', 'esperanza']"
2019,Bolivia,Evo Morales,25,Bolivia_2019_Evo_Morales.pdf,"Soñamos con un país interconectado no sólo dentro de nuestro territorio, sino mirando al mundo y al escenario internacional.",soñamos país interconectado sólo dentro territorio sino mirando mundo escenario internacional,"{con, un, no, de, nuestro, al, y, al}",Negativo,-0.296,Neutral,0.0,"['al', 'soñar', 'con']","['soñar', 'país', 'interconectado']"
2019,Bolivia,Evo Morales,26,Bolivia_2019_Evo_Morales.pdf,"Recordarles  rápidamente en la construcción de caminos, a lo largo del vida republicana se construyeron 1.098 kilómetros de carretera, en los 13 años hemos conseguido 5.389 kilómetros de carretera de red fundamental.",recordarles rápidamente construcción caminos largo vida republicana construyeron kilómetros carretera 13 años conseguido kilómetros carretera red fundamental,"{en, la, de, a, lo, del, se, de, en, los, hemos, de, de}",Neutral,0.0,Neutral,0.0,"['de', 'en', 'el']","['kilómetro', 'carreterar', 'recordarl']"
2019,Bolivia,Evo Morales,27,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  En la actualidad está en construcción 27 38 kilómetros de construcción de caminos, terminado los 2738, en nuestra gestión la construcción total de kilómetros construidos es de 8.127 frente a mil kilómetros que nos dejaron en 180 años.",aplausos actualidad construcción 27 38 kilómetros construcción caminos terminado 2738 gestión construcción total kilómetros construidos frente mil kilómetros dejaron 180 años,"{en, la, está, en, de, de, los, en, nuestra, la, de, es, de, a, que, nos, en}",Neutral,0.0,Neutral,0.0,"['en', 'de', 'el']","['construcción', 'kilómetro', 'aplauso']"
2019,Bolivia,Evo Morales,28,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)   Así como no hemos dejado ninguna familia Bolivia a trás, nos hemos propuesto no dejar ningún departamento atrás, aquí en el Beni los políticos de antes sólo venían una vez cada cuatro años a pedir votos o a su aniversario, para nosotros Beni es tan Bolivia como La Paz o Santa Cruz.",aplausos así dejado ninguna familia bolivia trás propuesto dejar ningún departamento atrás aquí beni políticos sólo venían vez cada cuatro años pedir votos aniversario beni tan bolivia paz santa cruz,"{como, no, hemos, a, nos, hemos, no, en, el, los, de, antes, una, a, o, a, su, para, nosotros, es, como, la, o}",Negativo,-0.5267,Neutral,0.0,"['a', ',', 'el']","['dejar', 'ninguno', 'beni']"
2019,Bolivia,Evo Morales,29,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  En el departa mento del Beni, en la construcción de caminos hay una construcción de 2.138 millones de dólares, saben ustedes más bien los benianos, hemos terminado la construcción del camino pavimentado Guayaramerín - Riberalta, Yucumo - Rurrenabaque, Quiquivey - Yucumo , San Ignacio de Moxos - Trinidad, la semana pasada entregamos la primera fase y la segunda fase es parte de la agenda del bicentenario, el puente y los accesos, vamos a cumplir hermanos del departamento del Beni.",aplausos departa mento beni construcción caminos construcción millones dólares saben ustedes bien benianos terminado construcción camino pavimentado guayaramerín riberalta yucumo rurrenabaque quiquivey yucumo san ignacio moxos trinidad semana pasada entregamos primera fase segunda fase parte agenda bicentenario puente accesos vamos cumplir hermanos departamento beni,"{en, el, del, en, la, de, hay, una, de, de, más, los, hemos, la, del, de, la, la, y, la, es, de, la, del, el, y, los, a, del, del}",Neutral,0.0,Neutral,0.0,"['el', ',', 'del']","['construcción', 'beni', 'camino']"
2019,Bolivia,Evo Morales,30,Bolivia_2019_Evo_Morales.pdf,(APLAUSOS)  Está en plena construcción Rurr enabaque - Riberalta.,aplausos plena construcción rurr enabaque riberalta,"{está, en}",Neutral,0.0,Neutral,0.0,"['(', 'APLAUSOS', ')']","['aplauso', 'pleno', 'construcción']"
2019,Bolivia,Evo Morales,31,Bolivia_2019_Evo_Morales.pdf,"En puentes se ha invertido en el departamento del Beni 47.7 millones de dólares, las semanas pasadas hemos inaugurado el puente del río Beni I, La Paz y Beni, entre Rurrenabaque  y San Buenaventura inaugurado, hemos inaugurado las sem anas pasadas, Peña Amarilla, Beni II, entre Beni y Pando, otros puentes pequeños Ipuropuro, Machupo I y II, una inversión de 47.7 millones de dólares.",puentes invertido departamento beni millones dólares semanas pasadas inaugurado puente río beni i paz beni rurrenabaque san buenaventura inaugurado inaugurado sem anas pasadas peña amarilla beni ii beni pando puentes pequeños ipuropuro machupo i ii inversión millones dólares,"{en, se, ha, en, el, del, de, las, hemos, el, del, la, y, entre, y, hemos, las, entre, y, otros, y, una, de, de}",Positivo,0.34,Neutral,0.0,"[',', 'el', 'Beni']","['beni', 'puente', 'inaugurado']"
2019,Bolivia,Evo Morales,32,Bolivia_2019_Evo_Morales.pdf,"En el departamento del Beni, sólo falta el tramo más grande que es Trinidad a Guayaramerín que está tomado en cuenta dentro del plan 2025.",departamento beni sólo falta tramo grande trinidad guayaramerín tomado cuenta dentro plan 2025,"{en, el, del, el, más, que, es, a, que, está, en, del}",Neutral,0.0,Neutral,0.0,"['en', 'el', 'del']","['departamento', 'beni', 'sólo']"
2019,Bolivia,Evo Morales,33,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  Podemos revisar los datos históricos del departamento del Beni, en cobertura de agua potable, antes 42 por ciento y ahora 62 por ciento, en tema quiero decirles la preocupación permanente del Comité Cívico y saludo el acompañamiento permanente del Comité Cívico de Trinidad, muchas gracias por acompañarnos, a las provincias, a las universidad, nuestros sectores sociales del departamento.",aplausos podemos revisar datos históricos departamento beni cobertura agua potable 42 ciento ahora 62 ciento tema quiero decirles preocupación permanente comité cívico saludo acompañamiento permanente comité cívico trinidad muchas gracias acompañarnos provincias universidad sectores sociales departamento,"{los, del, del, en, de, antes, por, y, por, en, la, del, y, el, del, de, por, a, las, a, las, nuestros, del}",Neutral,0.0,Neutral,0.0,"[',', 'el', 'del']","['departamento', 'ciento', 'permanente']"
2019,Bolivia,Evo Morales,34,Bolivia_2019_Evo_Morales.pdf,"Agua potable para Trinidad, está en etapa de licitación y el financiamie nto garantizado.",agua potable trinidad etapa licitación financiamie nto garantizado,"{para, está, en, de, y, el}",Neutral,0.0,Neutral,0.0,"['agua', 'potable', 'para']","['agua', 'potable', 'trinidad']"
2019,Bolivia,Evo Morales,35,Bolivia_2019_Evo_Morales.pdf,"Energía eléctrica, antes 62 por ciento ahora 94.4 por ciento, gas a domicilio hemos arrancado, tenemos a penas todavía 7.990 instalaciones de gas a domicilio.",energía eléctrica 62 ciento ahora ciento gas domicilio arrancado penas todavía instalaciones gas domicilio,"{antes, por, por, a, hemos, tenemos, a, de, a}",Neutral,0.0,Neutral,0.0,"[',', 'a', 'por']","['ciento', 'gas', 'domicilio']"
2019,Bolivia,Evo Morales,36,Bolivia_2019_Evo_Morales.pdf,"Construcción de hospitales, con el Programa Bolivia Cambia se inauguró el hospi tal de segundo nivel en Riberalta, está en pleno funcionamiento, tercer nivel en ejecución en la ciudad de Trinidad, está totalmente garantizado su financiamiento, segundo nivel en San Borja y San Ramón, están por licitarse las dos construcciones de hospit ales de segundo nivel.",construcción hospitales programa bolivia cambia inauguró hospi tal segundo nivel riberalta pleno funcionamiento tercer nivel ejecución ciudad trinidad totalmente garantizado financiamiento segundo nivel san borja san ramón licitarse dos construcciones hospit ales segundo nivel,"{de, con, el, se, el, de, en, está, en, en, en, la, de, está, su, en, y, están, por, las, de, de}",Neutral,0.0,Neutral,0.0,"[',', 'de', 'en']","['nivel', 'segundo', 'construcción']"
2019,Bolivia,Evo Morales,37,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  Hermanos y hermanas saben bien ustedes con el sector privado beniano, especialmente con el sector ganadero, tenemos un lindo proyecto de exportación de carne vacuna, el proyecto se trata de no sólo un simple matadero munic ipal, sino de un gran frigorífico para exportar carne del Beni hacia China.",aplausos hermanos hermanas saben bien ustedes sector privado beniano especialmente sector ganadero lindo proyecto exportación carne vacuna proyecto trata sólo simple matadero munic ipal sino gran frigorífico exportar carne beni hacia china,"{y, con, el, con, el, tenemos, un, de, de, el, se, de, no, un, de, un, para, del}",Negativo,-0.296,Neutral,0.0,"[',', 'de', 'el']","['sector', 'proyecto', 'carne']"
2019,Bolivia,Evo Morales,38,Bolivia_2019_Evo_Morales.pdf,"Hoy día estoy repasando los grandes proyectos esperados 40, 50, 60 años en el departamento del Beni, sólo falta repito nuevamente el camino de Trinidad hacia Guayaramerín.",hoy día repasando grandes proyectos esperados 40 50 60 años departamento beni sólo falta repito nuevamente camino trinidad hacia guayaramerín,"{estoy, los, en, el, del, el, de}",Neutral,0.0,Neutral,0.0,"['el', ',', 'hoy']","['hoy', 'día', 'repasar']"
2019,Bolivia,Evo Morales,39,Bolivia_2019_Evo_Morales.pdf,"(APLAUS OS) Quiero decirles hermanos y hermanas en todos los departamentos hemos cumplido los grandes sueños de hace años atrás, hoy como nunca es urgente consolidar y proteger lo avanzado, tenemos las condiciones para proyectar un futuro ambicioso y con mucha esperanza, quiero decirles hermanos y hermanas, yo no quiero ser el mejor Presidente de toda Bolivia, quiero ser el Presidente de la mejor Bolivia de nuestra historia.",aplaus quiero decirles hermanos hermanas departamentos cumplido grandes sueños hace años atrás hoy nunca urgente consolidar proteger avanzado condiciones proyectar futuro ambicioso mucha esperanza quiero decirles hermanos hermanas quiero ser mejor presidente toda bolivia quiero ser presidente mejor bolivia historia,"{os, y, en, todos, los, hemos, los, de, como, es, y, lo, tenemos, las, para, un, y, con, y, yo, no, el, de, el, de, la, de, nuestra}",Negativo,-0.296,Neutral,0.0,"['el', ',', 'querer']","['querer', 'decir él', 'hermano']"
2019,Bolivia,Evo Morales,40,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS - VÍTORES)  El nuevo modelo económico boliviano, mejoró los ingresos de las famili as y por tanto su consumo, mejorando la calidad de vida de los bolivianos y bolivianas, para profundizar el crecimiento de la economía boliviana es preciso continuar con la política de redistribución del ingreso, la sustitución de importaciones y fomentar las exportaciones y consolidar nuestros productos, quiero decirles hermanos y hermanas una de las recomendaciones que hemos recibido en este debate sobre el programa rumbo al Bicentenario  , sustitución a las importaciones, y quiero decirles ya hemos empeza do a sustituir algunas importaciones, por ejemplo GLP; quiero decir a las nuevas generaciones, cuando llegamos al gobierno se importaba GLP, sólo se exportaba gas natural, ahora estamos exportando una pequeña parte a Argentina, a Perú, a Brasil, pero espec ialmente el 90% del mercado de GLP de Paraguay el Estado boliviano va cubriendo.",aplausos vítores nuevo modelo económico boliviano mejoró ingresos famili as consumo mejorando calidad vida bolivianos bolivianas profundizar crecimiento economía boliviana preciso continuar política redistribución ingreso sustitución importaciones fomentar exportaciones consolidar productos quiero decirles hermanos hermanas recomendaciones recibido debate programa rumbo bicentenario sustitución importaciones quiero decirles empeza do sustituir importaciones ejemplo glp quiero decir nuevas generaciones llegamos gobierno importaba glp sólo exportaba gas natural ahora exportando pequeña parte argentina perú brasil espec ialmente 90 mercado glp paraguay boliviano va cubriendo,"{el, los, de, las, y, por, tanto, su, la, de, de, los, y, para, el, de, la, es, con, la, de, del, la, de, y, las, y, nuestros, y, una, de, las, que, hemos, en, este, sobre, el, al, a, las, y, ya, hemos, a, algunas, por, a, las, cuando, al, se, se, estamos, una, a, a, a, pero, el, del, de, de, el, estado}",Positivo,0.3612,Positivo,0.3612,"['el', ',', 'de']","['boliviano', 'importación', 'querer']"
2019,Bolivia,Evo Morales,41,Bolivia_2019_Evo_Morales.pdf,"También quiero decir, la urea, antes se importaba fertilizantes, ahora estamos exportando fertilizantes; puedo comentar de varios productos, ya hemos empezado y debe continuar se cómo sustituir las importaciones para el bien de nuestra economía nacional.",quiero decir urea importaba fertilizantes ahora exportando fertilizantes puedo comentar varios productos empezado debe continuar cómo sustituir importaciones bien economía nacional,"{también, la, antes, se, estamos, de, ya, hemos, y, se, las, para, el, de, nuestra}",Neutral,0.0,Neutral,0.0,"[',', 'el', 'él']","['querer', 'decir', 'urea']"
2019,Bolivia,Evo Morales,42,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  La nacionalización de los hidrocarburos del 2006 permitió al país contar con mayores recursos, es preciso continuar ahora con el proceso de la industrialización de este valioso recurso, para darles un mejor valor agregado a nuestros recursos naturales que nos redituarán mayores ingresos como sucedió con la urea por ejemplo.",aplausos nacionalización hidrocarburos 2006 permitió país contar mayores recursos preciso continuar ahora proceso industrialización valioso recurso darles mejor valor agregado recursos naturales redituarán mayores ingresos sucedió urea ejemplo,"{la, de, los, del, al, con, es, con, el, de, la, de, este, para, un, a, nuestros, que, nos, como, con, la, por}",Neutral,0.0,Neutral,0.0,"['el', 'de', 'con']","['recurso', 'mayor', 'aplauso']"
2019,Bolivia,Evo Morales,43,Bolivia_2019_Evo_Morales.pdf,"En minería, tras las nacionalización y modernización de la fundición del estaño de Vinto, horno Ausmelt, actualmente ésta es la sexta fundidora de estaño más grande del mundo, también se  dio inicio a la industrialización del litio a partir de la cadena productiva completa desde salmuera hasta las baterías de litio en plantas pilotos.",minería tras nacionalización modernización fundición estaño vinto horno ausmelt actualmente ésta sexta fundidora estaño grande mundo dio inicio industrialización litio partir cadena productiva completa salmuera baterías litio plantas pilotos,"{en, las, y, de, la, del, de, es, la, de, más, del, también, se, a, la, del, a, de, la, desde, hasta, las, de, en}",Neutral,0.0,Neutral,0.0,"['el', 'de', ',']","['estaño', 'litio', 'mineer']"
2019,Bolivia,Evo Morales,44,Bolivia_2019_Evo_Morales.pdf,"El proceso de industrialización de los hidrocarburos se inició con la puesta en marcha de la Planta Separa dora de Líquidos del Río Grande 2013 y Gran Chaco 2015, la incursión de Bolivia en la industria de la petroquímica en la región a partir de la inauguración de la planta de Amoniaco y Urea 2017, y la introducción del país en la producción de energías más limpias como son los biocombustibles el 2018.",proceso industrialización hidrocarburos inició puesta marcha planta separa dora líquidos río grande 2013 gran chaco 2015 incursión bolivia industria petroquímica región partir inauguración planta amoniaco urea 2017 introducción país producción energías limpias biocombustibles 2018,"{el, de, de, los, se, con, la, en, de, la, de, del, y, la, de, en, la, de, la, en, la, a, de, la, de, la, de, y, y, la, del, en, la, de, más, como, son, los, el}",Neutral,0.0,Neutral,0.0,"['el', 'de', 'en']","['proceso', 'industrialización', 'hidrocarburo']"
2019,Bolivia,Evo Morales,45,Bolivia_2019_Evo_Morales.pdf,"El sector eléctrico, desde la nacionalización del sector se construyeron ocho plantas termoeléctricas de distintas capacidades, tres plantas hidroeléctricas, tres plantas solares, una planta eólica, además está e n construcción las hidroeléctricas en Miguillas e Ivirizu, dos parques solares en Oruro, tres parques eólicos en Santa Cruz, se están equipando ciclos combinados en tres termoeléctricas y se está desarrollando un proyecto de energía geotérmica en Laguna Co lorada de Potosí.",sector eléctrico nacionalización sector construyeron ocho plantas termoeléctricas distintas capacidades tres plantas hidroeléctricas tres plantas solares planta eólica además n construcción hidroeléctricas miguillas ivirizu dos parques solares oruro tres parques eólicos santa cruz equipando ciclos combinados tres termoeléctricas desarrollando proyecto energía geotérmica laguna co lorada potosí,"{el, desde, la, del, se, de, una, está, e, las, en, e, en, en, se, están, en, y, se, está, un, de, en, de}",Neutral,0.0,Neutral,0.0,"[',', 'en', 'planta']","['tres', 'planta', 'sector']"
2019,Bolivia,Evo Morales,46,Bolivia_2019_Evo_Morales.pdf,"Quiero decirles hermanas y hermanos, los ciclos combinados Tarija, Cochabamba y Beni este año vamos a inaugurarlos, y vamos a incorporar más de mil megavatios a la generación que tenemos hasta el momento.",quiero decirles hermanas hermanos ciclos combinados tarija cochabamba beni año vamos inaugurarlos vamos incorporar mil megavatios generación momento,"{y, los, y, este, a, y, a, más, de, a, la, que, tenemos, hasta, el}",Neutral,0.0,Neutral,0.0,"['y', ',', 'el']","['ir', 'querer', 'decir él']"
2019,Bolivia,Evo Morales,47,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  El dinamismo del secto r agropecuario se ha constituido en uno de los principales impulsores del crecimiento de la economía boliviana en los últimos años, favorecido por las políticas gubernamentales destinadas a garantizar la seguridad con soberanía alimentaria.",aplausos dinamismo secto r agropecuario constituido principales impulsores crecimiento economía boliviana últimos años favorecido políticas gubernamentales destinadas garantizar seguridad soberanía alimentaria,"{el, del, se, ha, en, uno, de, los, del, de, la, en, los, por, las, a, la, con}",Positivo,0.34,Neutral,0.0,"['el', 'del', 'en']","['aplauso', 'dinamismo', 'secto']"
2019,Bolivia,Evo Morales,48,Bolivia_2019_Evo_Morales.pdf,Adicionalmente la producción de biocombustibles no sólo incrementará esta producción sino que también alentará la industria nacional y evitará la importación de combustibles.,adicionalmente producción biocombustibles sólo incrementará producción sino alentará industria nacional evitará importación combustibles,"{la, de, no, esta, que, también, la, y, la, de}",Negativo,-0.296,Neutral,0.0,"['el', 'producción', 'de']","['producción', 'adicionalmente', 'biocombustibl']"
2019,Bolivia,Evo Morales,49,Bolivia_2019_Evo_Morales.pdf,"Desde la constitución de la Empresa de Apoyo a la Producción de Alimentos, EMAPA, se brinda apoy o y formación a los pequeños productores, además de realizar el almacenamiento, transformación y resolución de alimentos en el país; gracias a EMAPA no hay especuladores ni especulación de alimentos.",constitución empresa apoyo producción alimentos emapa brinda apoy formación pequeños productores además realizar almacenamiento transformación resolución alimentos país gracias emapa especuladores especulación alimentos,"{desde, la, de, la, de, a, la, de, se, o, y, a, los, de, el, y, de, en, el, a, no, hay, ni, de}",Negativo,-0.296,Neutral,0.0,"['el', 'de', ',']","['alimento', 'emapa', 'constitución']"
2019,Bolivia,Evo Morales,50,Bolivia_2019_Evo_Morales.pdf,"También destaca la Empresa Boliviana de Alimentos deriva dos, EBA, que cuenta con plantas procesadoras de lácteos, frutas, miel, almendras, de igual forma se encuentra la Empresa Azucarera San Buenaventura, que próximamente ingresará a la producción de alcohol anhidro.",destaca empresa boliviana alimentos deriva dos eba cuenta plantas procesadoras lácteos frutas miel almendras igual forma encuentra empresa azucarera san buenaventura próximamente ingresará producción alcohol anhidro,"{también, la, de, que, con, de, de, se, la, que, a, la, de}",Neutral,0.0,Neutral,0.0,"[',', 'de', 'el']","['empresa', 'destacar', 'boliviano']"
2019,Bolivia,Evo Morales,51,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  Ustedes saben también hermanas y  hermanos, está en instalación la industria de hierro en el departamento de Santa Cruz; la semana pasada inauguramos un proyecto, una industria pedida por el departamento de Oruro, la Fábrica de Cemento.",aplausos ustedes saben hermanas hermanos instalación industria hierro departamento santa cruz semana pasada inauguramos proyecto industria pedida departamento oruro fábrica cemento,"{también, y, está, en, la, de, en, el, de, la, un, una, por, el, de, la, de}",Neutral,0.0,Neutral,0.0,"['el', 'de', ',']","['departamento', 'aplauso', 'tú']"
2019,Bolivia,Evo Morales,52,Bolivia_2019_Evo_Morales.pdf,"Yo de niño desde Orinoca escuchaba cada mañana en la  radio Bolivia, decían “Unan fábrica de cemento en Sevaruyo, en Sevaruyo”, sería hace 40 o 50 años.",niño orinoca escuchaba cada mañana radio bolivia decían unan fábrica cemento sevaruyo sevaruyo hace 40 50 años,"{yo, de, desde, en, la, de, en, en, sería, o}",Neutral,0.0,Neutral,0.0,"['en', ',', 'de']","['sevaruyo', 'niño', 'orinoco']"
2019,Bolivia,Evo Morales,53,Bolivia_2019_Evo_Morales.pdf,"ahora tenemos la Fábrica de Cemento asegurada en Oruro y prontamente en Potosí, por tanto se acabó la importación de cemento de otros vecinos países.",ahora fábrica cemento asegurada oruro prontamente potosí acabó importación cemento vecinos países,"{tenemos, la, de, en, y, en, por, tanto, se, la, de, de, otros}",Neutral,0.0,Neutral,0.0,"['de', 'el', 'en']","['cemento', 'ahora', 'fábrica']"
2019,Bolivia,Evo Morales,54,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  En corto tiempo se ha demostrado que tenemos crecimiento económico, y estoy seguro, quiero decirles desde Trinidad – Beni a toda Bolivia  y a todo el mundo, si bien nos han dejado con 9.000 millones de dólares del PIB, hemos llegado a 40 mil, el  2025 mínimo mínimo vamos a tener más de 60.000 millones de dólares del Producto Interno Bruto.",aplausos corto tiempo demostrado crecimiento económico seguro quiero decirles trinidad beni toda bolivia mundo si bien dejado millones dólares pib llegado 40 mil 2025 mínimo mínimo vamos tener millones dólares producto interno bruto,"{en, se, ha, que, tenemos, y, estoy, desde, a, y, a, todo, el, nos, han, con, de, del, hemos, a, el, a, más, de, de, del}",Positivo,0.34,Neutral,0.0,"[',', 'a', ' ']","['millón', 'dólares', 'mínimo']"
2019,Bolivia,Evo Morales,55,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  Si el 2025 seguiríamos con 10 millones de habitantes, con seguridad el PIB per cápita sería más de 6 mil dólares, nos dejaron con cerca a mil dólares  de PIB per cápita, ahora tenemos más de 4 mil dólares de PIB per cápita su tuviéramos 10 millones de habitantes.",aplausos si 2025 seguiríamos 10 millones habitantes seguridad pib per cápita 6 mil dólares dejaron cerca mil dólares pib per cápita ahora 4 mil dólares pib per cápita 10 millones habitantes,"{el, con, de, con, el, sería, más, de, nos, con, a, de, tenemos, más, de, de, su, tuviéramos, de}",Neutral,0.0,Neutral,0.0,"['de', 'con', ',']","['pib', 'per', 'cápita']"
2019,Bolivia,Evo Morales,56,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  Hermanas y hermanos, en las políticas sociales, si bien hemos recibido con 38.2% de extrema pobreza, nuestro plan al Bicentenario e s 5% extrema pobreza, es la meta que tenemos.",aplausos hermanas hermanos políticas sociales si bien recibido extrema pobreza plan bicentenario s 5 extrema pobreza meta,"{y, en, las, hemos, con, de, nuestro, al, e, es, la, que, tenemos}",Neutral,0.0,Neutral,0.0,"[',', 'el', 'extremo']","['extremo', 'pobreza', 'aplauso']"
2019,Bolivia,Evo Morales,57,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  Esperanza de vida al nacer y proyección, el año del Bicentenario esperamos incrementar la esperanza de vida a las bolivianas y bolivianos hasta los 76 años.",aplausos esperanza vida nacer proyección año bicentenario esperamos incrementar esperanza vida bolivianas bolivianos 76 años,"{de, al, y, el, del, la, de, a, las, y, hasta, los}",Neutral,0.0,Neutral,0.0,"['el', 'de', 'vida']","['esperanza', 'vida', 'año']"
2019,Bolivia,Evo Morales,58,Bolivia_2019_Evo_Morales.pdf,"Los jóvenes entran con grandes anhelos y e xpectativas a la universidad, y es tarea del Estado brindar una educación del más alto nivel para este sector poblacional.",jóvenes entran grandes anhelos xpectativas universidad tarea brindar educación alto nivel sector poblacional,"{los, con, y, e, a, la, y, es, del, estado, una, del, más, para, este}",Neutral,0.0,Neutral,0.0,"['el', 'y', 'del']","['joven', 'entrar', 'grande']"
2019,Bolivia,Evo Morales,59,Bolivia_2019_Evo_Morales.pdf,"Una vez culminada la educación el Estado debe garantizar oportunidades laborales, estables y dignas, dado que el trabajo es la forma concreta de una economía saludable, y por último, facilitar el acceso a una vivienda digna, debido a que la vivienda es el lugar donde se forman las familias que son la base de nuestra sociedad.",vez culminada educación debe garantizar oportunidades laborales estables dignas dado trabajo forma concreta economía saludable último facilitar acceso vivienda digna debido vivienda lugar forman familias base sociedad,"{una, la, el, estado, y, que, el, es, la, de, una, y, por, el, a, una, a, que, la, es, el, donde, se, las, que, son, la, de, nuestra}",Neutral,0.0,Neutral,0.0,"['el', ',', 'uno']","['formar', 'vivienda', 'vez']"
2019,Bolivia,Evo Morales,60,Bolivia_2019_Evo_Morales.pdf,"Quiero decirles hermanas y hermanos, sólo dando el valor agre gado a nuestros recursos naturales renovables y no renovables vamos a garantizar más empleo para las nuevas generaciones, ni se imaginan todavía lo que tenemos con el tema litio.",quiero decirles hermanas hermanos sólo dando valor agre gado recursos naturales renovables renovables vamos garantizar empleo nuevas generaciones imaginan todavía tema litio,"{y, el, a, nuestros, y, no, a, más, para, las, ni, se, lo, que, tenemos, con, el}",Negativo,-0.296,Neutral,0.0,"['el', 'y', ',']","['renovable', 'querer', 'decir él']"
2019,Bolivia,Evo Morales,61,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  En tema litio está previsto 41 plantas, la mayoría en el departame nto de Potosí y otras en el departamento de Oruro, 14 plantas de industrias de litio, 20 para productos de insumo y 7 para subproductos; tenemos un lindo plan diseñado no solamente con miras al 2025 sino mucho más allá, esto sí va a mover la economía nacio nal e internacional.}",aplausos tema litio previsto 41 plantas mayoría departame nto potosí departamento oruro 14 plantas industrias litio 20 productos insumo 7 subproductos lindo plan diseñado solamente miras 2025 sino allá va mover economía nacio nal internacional,"{en, está, la, en, el, de, y, otras, en, el, de, de, de, para, de, y, para, tenemos, un, no, con, al, mucho, más, esto, sí, a, la, e}",Negativo,-0.296,Neutral,0.0,"['de', ',', 'el']","['litio', 'planta', 'aplauso']"
2019,Bolivia,Evo Morales,62,Bolivia_2019_Evo_Morales.pdf,"(APLAUSOS)  Y nuevamente, ustedes saben que el próximo mes se va a lanzar la licitación pública internacional para la petroquímica más grande que estará en Yacuiba con una inversión de más de 2.000 millones de dólares.",aplausos nuevamente ustedes saben próximo mes va lanzar licitación pública internacional petroquímica grande yacuiba inversión millones dólares,"{y, que, el, se, a, la, para, la, más, que, estará, en, con, una, de, más, de, de}",Neutral,0.0,Neutral,0.0,"['el', 'de', 'que']","['aplauso', 'nuevamente', 'tú']"
2019,Bolivia,Evo Morales,63,Bolivia_2019_Evo_Morales.pdf,"Hermanas y herma nos, las mujeres bolivianas siempre han sido protagonistas de nuestras reivindicaciones de un país mejor, lo fueron al momento de la liberación colonial, al criticar un liberalismo que las volvía invisibles y el denunciar las consecuencias devastadoras del  neoliberalismo, por lo tanto todos como sociedad debemos hacer un pacto para garantizar una vida libre de violencia y el acceso para que las mujeres tengan oportunidades iguales que los hombres.",hermanas herma mujeres bolivianas siempre sido protagonistas reivindicaciones país mejor momento liberación colonial criticar liberalismo volvía invisibles denunciar consecuencias devastadoras neoliberalismo sociedad debemos hacer pacto garantizar vida libre violencia acceso mujeres oportunidades iguales hombres,"{y, nos, las, han, de, nuestras, de, un, lo, fueron, al, de, la, al, un, que, las, y, el, las, del, por, lo, tanto, todos, como, un, para, una, de, y, el, para, que, las, tengan, que, los}",Neutral,0.0,Neutral,0.0,"['el', ',', 'de']","['mujer', 'hermana', 'hermar']"
